id_site;site;id_alat;lat;lon;elevasi;id_provinsi;id_kabupaten;id_kecamatan;date_created;id_user
61110201a;Teluk Melano;a;-1.1;109.96557;15;61;6111;611102;2021/01/06 21:19:00;1
61110301a;Sei Paduan;a;-1.01233;109.7896;12;61;6111;611103;2021/01/06 21:19:00;1
61110401a;Tanjung Satai;a;-1.18771;109.68548;1;61;6111;611104;2021/01/06 21:19:00;1
61110501a;Seponti;a;-0.8847;109.8935;12;61;6111;611105;2021/01/06 21:19:00;1
61120101a;Sei Raya;a;-0.09261;109.36306;3;61;6112;611201;2021/01/06 21:19:00;1
61720101a;Singkawang Tengah;a;0.93043;108.99582;10;61;6172;617201;2021/01/06 21:19:00;1
61120201a;Kuala Mandor;a;-0.02676;109.52168;7;61;6112;611202;2021/01/06 21:19:00;1
61120301a;Sei Ambawang;a;-0.04083;109.46567;1;61;6112;611203;2021/01/06 21:19:00;1
61120401a;Terentang;a;-0.40909;109.63121;4;61;6112;611204;2021/01/06 21:19:00;1
61720401a;Singkawang Utara;a;0.94418;109.01593;4;61;6172;617204;2021/01/06 21:19:00;1
61120601a;Kubu;a;-0.47077;109.3912;2;61;6112;611206;2021/01/06 21:19:00;1
61120701a;Rasau Jaya;a;-0.24233;109.3554;2;61;6112;611207;2021/01/06 21:19:00;1
61120801a;Teluk Pakedai;a;-0.26077;109.2414;3;61;6112;611208;2021/01/06 21:19:00;1
61120901a;Sei Kakap;a;-0.0596;109.2071;1;61;6112;611209;2021/01/06 21:19:00;1
61120902a;Lab Sei Kakap;a;-0.06377;109.23007;1;61;6112;611209;2021/01/06 21:19:00;1
61710401a;Siantan Hulu;a;0.01665;109.2743;3;61;6171;617104;2021/01/06 21:19:00;1
61720201a;Singkawang Barat;a;0.89202;108.96768;9;61;6172;617202;2021/01/06 21:19:00;1
61720301a;Singkawang Timur;a;0.87818;109.05152;3;61;6172;617203;2021/01/06 21:19:00;1
61720501a;Singkawang Selatan;a;0.87878;108.9567;6;61;6172;617205;2021/01/06 21:19:00;1
62010101a;Kumai Hulu;a;-2.65366;111.7634;20;62;6201;620101;2021/01/06 21:19:00;1
62010102a;Pangkalan Lima;a;-2.35;112.02;28;62;6201;620101;2021/01/06 21:19:00;1
62010103a;Kumai Seberang;a;-2.75987;111.71522;0;62;6201;620101;2021/01/06 21:19:00;1
62010104a;Sabuai;a;-2.71686;111.71597;16;62;6201;620101;2021/01/06 21:19:00;1
62010201a;Pasir Panjang POPT;a;-2.66661;111.67366;25;62;6201;620102;2021/01/06 21:19:00;1
62010202a;Kumpai Batu Bawah;a;-2.76823;111.54135;3;62;6201;620102;2021/01/06 21:19:00;1
62010301a;Riam Durian;a;-2.4258;111.336;28;62;6201;620103;2021/01/06 21:19:00;1
62010401a;Pangkut;a;-2.19556;111.94222;0;62;6201;620104;2021/01/06 21:19:00;1
62010501a;Sumber Agung;a;-2.57538;111.73765;24;62;6201;620105;2021/01/06 21:19:00;1
62010502a;Sungai Rangit;a;-2.57209;111.77605;20;62;6201;620105;2021/01/06 21:19:00;1
62010601a;Karang Mulya;a;-2.49206;111.90412;7;62;6201;620106;2021/01/06 21:19:00;1
62010602a;Natai Kerbau;a;-2.54442;111.90784;29;62;6201;620106;2021/01/06 21:19:00;1
62020101a;Kota Besi;a;-2.39552;112.99007;5;62;6202;620201;2021/01/06 21:19:00;1
62020201a;Lubuk Bunter;a;-2.31153;113.00672;0;62;6202;620202;2021/01/06 21:19:00;1
62020301a;Kuala Kuayan;a;-1.96515;112.50903;28;62;6202;620203;2021/01/06 21:19:00;1
62020401a;Parenggean;a;-2.29778;112.5028;3;62;6202;620204;2021/01/06 21:19:00;1
62020501a;Baamang Tengah;a;-2.53467;112.88825;0;62;6202;620205;2021/01/06 21:19:00;1
62020801a;Perumnas Km. 2;a;-2.86382;112.95085;2;62;6202;620208;2021/01/06 21:19:00;1
62021001a;Antang Kalang;a;-1.49662;112.64058;57;62;6202;620210;2021/01/06 21:19:00;1
62021101a;Lampuyang;a;-2.99265;112.97268;0;62;6202;620211;2021/01/06 21:19:00;1
62021102a;Teluk Sampit;a;-3.0114;112.92536;38;62;6202;620211;2021/01/06 21:19:00;1
62021501a;Bukit Santuai;a;-1.6756;112.48978;37;62;6202;620215;2021/01/06 21:19:00;1
62030101a;Selat;a;-2.98389;114.5;1;62;6203;620301;2021/01/06 21:19:00;1
62030201a;Mambulau;a;-3.02719;114.40423;0;62;6203;620302;2021/01/06 21:19:00;1
62030301a;Anjir Sarapat;a;-3.09444;114.425;6;62;6203;620303;2021/01/06 21:19:00;1
62030501a;Mandomai;a;-2.78868;114.43667;12;62;6203;620305;2021/01/06 21:19:00;1
62030601a;Pulau Petak;a;-2.90988;114.48534;0;62;6203;620306;2021/01/06 21:19:00;1
62030602a;Sei Tatas;a;-2.78472;114.5208;2;62;6203;620306;2021/01/06 21:19:00;1
62030701a;Dadahup;a;-2.6748;114.669;0;62;6203;620307;2021/01/06 21:19:00;1
62030703a;Palingkau;a;-2.75139;114.6708;2;62;6203;620307;2021/01/06 21:19:00;1
62030704a;Mampai;a;-2.8112;114.561;0;62;6203;620307;2021/01/06 21:19:00;1
62030802a;Bataguh;a;-3.24083;114.2333;0;62;6203;620308;2021/01/06 21:19:00;1
62030901a;Mantangai;a;-2.03121;114.24946;15;62;6203;620309;2021/01/06 21:19:00;1
62031301a;Tamban Catur;a;-2.6347;114.504;1;62;6203;620313;2021/01/06 21:19:00;1
62040101a;Jenamas;a;-2.45361;114.88228;0;62;6204;620401;2021/01/06 21:19:00;1
62040201a;Dusun Hilir;a;-2.21425;114.84864;0;62;6204;620402;2021/01/06 21:19:00;1
62040301a;Bangkuang;a;-2.0346;114.8982;0;62;6204;620403;2021/01/06 21:19:00;1
62040302a;Karau Kuala;a;-1.99833;114.84972;8;62;6204;620403;2021/01/06 21:19:00;1
62040401a;Dusun Utara;a;-1.51081;114.87231;58;62;6204;620404;2021/01/06 21:19:00;1
62040501a;Tabak Kanilan;a;-1.55364;115.0527;0;62;6204;620405;2021/01/06 21:19:00;1
62040601a;Buntok;a;-1.70976;114.8458;0;62;6204;620406;2021/01/06 21:19:00;1
62040603a;Dusun Selatan;a;-1.60984;114.81688;0;62;6204;620406;2021/01/06 21:19:00;1
62050101a;Montallat;a;-1.31667;114.91694;27;62;6205;620501;2021/01/06 21:19:00;1
62050201a;Kandui;a;-1.25646;115.1206;45;62;6205;620502;2021/01/06 21:19:00;1
62050501a;Teweh Tengah;a;-0.96193;114.8937;0;62;6205;620505;2021/01/06 21:19:00;1
62060201a;Kasongan;a;-1.91503;113.3804;0;62;6206;620602;2021/01/06 21:19:00;1
62060301a;Pendahara;a;-1.7657;113.2912;0;62;6206;620603;2021/01/06 21:19:00;1
62060401a;Pulau Malan;a;-1.679;113.24893;0;62;6206;620604;2021/01/06 21:19:00;1
62060502a;Tumbang Samba;a;-1.4202;113.07493;0;62;6206;620605;2021/01/06 21:19:00;1
62060701a;Marikit;a;-0.9589;112.46;137;62;6206;620607;2021/01/06 21:19:00;1
62061001a;Pagatan;a;-3.17972;113.34475;1;62;6206;620610;2021/01/06 21:19:00;1
62070101a;Seruyan Hilir;a;-3.4075;112.54417;1;62;6207;620701;2021/01/06 21:19:00;1
62070102a;Hanau;a;-2.5373;112.0953;0;62;6207;620701;2021/01/06 21:19:00;1
62070201a;Seruyan Tengah;a;-1.91304;112.1071;47;62;6207;620702;2021/01/06 21:19:00;1
62070301a;Danau Sembuluh;a;-2.82912;112.25573;11;62;6207;620703;2021/01/06 21:19:00;1
62080101a;Sukamara;a;-2.6267;111.2368;26;62;6208;620801;2021/01/06 21:19:00;1
62080102a;Jelai;a;-2.90191;110.86014;0;62;6208;620801;2021/01/06 21:19:00;1
62080301a;Balai Riam;a;-2.3522;111.21194;0;62;6208;620803;2021/01/06 21:19:00;1
62090301a;Bumi Agung;a;-2.1605;111.43;17;62;6209;620903;2021/01/06 21:19:00;1
62090302a;Bulik;a;-2.18473;111.41587;0;62;6209;620903;2021/01/06 21:19:00;1
62090601a;Sematu Jaya;a;-2.20755;111.53;0;62;6209;620906;2021/01/06 21:19:00;1
62100201a;Kuala Kurun;a;-1.10583;113.87833;0;62;6210;621002;2021/01/06 21:19:00;1
62100301a;Tewah;a;-1.07883;113.7;67;62;6210;621003;2021/01/06 21:19:00;1
62100501a;Jakatan Raya;a;-1.29806;113.57;0;62;6210;621005;2021/01/06 21:19:00;1
62100601a;Takaras;a;-1.36139;113.045;0;62;6210;621006;2021/01/06 21:19:00;1
62100701a;Kampuri;a;-1.3633;113.91889;55;62;6210;621007;2021/01/06 21:19:00;1
62110101a;Blanti Siam;a;-3.13472;114.1922;14;62;6211;621101;2021/01/06 21:19:00;1
62110102a;Jabiren;a;-2.55245;114.19201;0;62;6211;621101;2021/01/06 21:19:00;1
62110501a;Pulang Pisau;a;-2.79843;114.26918;6;62;6211;621105;2021/01/06 21:19:00;1
62110601a;Tahai Baru;a;-2.93503;114.14542;0;62;6211;621106;2021/01/06 21:19:00;1
62120101a;Beriwit;a;-0.63985;114.56788;125;62;6212;621201;2021/01/06 21:19:00;1
62120401a;Tumbang Lahung;a;-0.69962;114.29532;0;62;6212;621204;2021/01/06 21:19:00;1
62130201a;Benua Lima;a;-2.246;115.1178;0;62;6213;621302;2021/01/06 21:19:00;1
62130301a;Bentot;a;-2.06163;115.33612;0;62;6213;621303;2021/01/06 21:19:00;1
74040501a;Mawasangka;a;-5.2997;122.3051;0;74;7404;740405;2021/01/06 21:19:00;1
74040701a;Lakudo;a;-5.32028;122.53306;0;74;7404;740407;2021/01/06 21:19:00;1
74040801a;Gu;a;-5.25639;122.59722;0;74;7404;740408;2021/01/06 21:19:00;1
74040901a;Laompo;a;-5.6081;122.6006;20;74;7404;740409;2021/01/06 21:19:00;1
74041001a;Jaya Bakti;a;-5.62944;122.7;14;74;7404;740410;2021/01/06 21:19:00;1
74041002a;Sorawolio;a;-5.47556;122.6894;0;74;7404;740410;2021/01/06 21:19:00;1
74041101a;Kaongkeongkea;a;-5.47194;122.75611;324;74;7404;740411;2021/01/06 21:19:00;1
74041102a;Wasaga;a;-5.47167;122.85637;0;74;7404;740411;2021/01/06 21:19:00;1
74041801a;Talaga Satu;a;-5.49056;122.04861;0;74;7404;740418;2021/01/06 21:19:00;1
74041901a;Kaofe;a;-5.545;122.47583;19;74;7404;740419;2021/01/06 21:19:00;1
74042001a;Siompu;a;-5.67411;122.5048;138;74;7404;740420;2021/01/06 21:19:00;1
74042201a;Wakangka;a;-5.20889;122.82806;0;74;7404;740422;2021/01/06 21:19:00;1
74042301a;Sribatara;a;-5.15028;123.035;10;74;7404;740423;2021/01/06 21:19:00;1
74042401a;Wajah Jaya;a;-5.28834;123.1361;0;74;7404;740424;2021/01/06 21:19:00;1
74042901a;Wasuemba;a;-5.61194;122.85806;0;74;7404;740429;2021/01/06 21:19:00;1
74050101a;Ngapaha;a;-4.45938;122.2102;3;74;7405;740501;2021/01/06 21:19:00;1
74050102a;Lapoa;a;-4.44012;122.1799;0;74;7405;740501;2021/01/06 21:19:00;1
74050103a;Tebea;a;-4.4624;122.2262;0;74;7405;740501;2021/01/06 21:19:00;1
74050201a;Lamooso;a;-4.11747;122.1707;0;74;7405;740502;2021/01/06 21:19:00;1
74050301a;Anese;a;-4.32281;122.1894;0;74;7405;740503;2021/01/06 21:19:00;1
74050401a;Wawonggura;a;-4.35194;122.3375;5;74;7405;740504;2021/01/06 21:19:00;1
74050501a;Lakomea;a;-4.1025;122.32222;139;74;7405;740505;2021/01/06 21:19:00;1
74050602a;Lainea;a;-4.30428;122.4653;4;74;7405;740506;2021/01/06 21:19:00;1
74050603a;Kaindi;a;-4.3875;122.5994;0;74;7405;740506;2021/01/06 21:19:00;1
74050801a;Amoito;a;-4.0825;122.3842;0;74;7405;740508;2021/01/06 21:19:00;1
74051001a;Margacinta;a;-4.14977;122.6418;0;74;7405;740510;2021/01/06 21:19:00;1
74051701a;Buke;a;-4.2831;122.2151;0;74;7405;740517;2021/01/06 21:19:00;1
74051801a;Wolasi;a;-4.20333;122.498;0;74;7405;740518;2021/01/06 21:19:00;1
74060201a;Bambaea;a;-4.81;121.75389;27;74;7406;740602;2021/01/06 21:19:00;1
74060301a;Rarowatu;a;-4.72611;121.9506;0;74;7406;740603;2021/01/06 21:19:00;1
74060302a;Taubonto;a;-4.71783;121.9353;136;74;7406;740603;2021/01/06 21:19:00;1
74060401a;Kasipute;a;-4.7469;122.0213;7;74;7406;740604;2021/01/06 21:19:00;1
74060501a;Teomokole;a;-5.275;121.8386;10;74;7406;740605;2021/01/06 21:19:00;1
74060502a;Teomokole2;a;-5.275;121.8386;0;74;7406;740605;2021/01/06 21:19:00;1
74060601a;Tapuhaka;a;-5.24556;122.04611;3;74;7406;740606;2021/01/06 21:19:00;1
74060602a;Kabaena Timur;a;-5.31;122.04389;0;74;7406;740606;2021/01/06 21:19:00;1
74060701a;Boepinang;a;-4.77;121.59;0;74;7406;740607;2021/01/06 21:19:00;1
74060801a;Mata Oleo;a;-4.8375;122.01389;0;74;7406;740608;2021/01/06 21:19:00;1
74070101a;Wanci;a;-5.26;123.57;0;74;7407;740701;2021/01/06 21:19:00;1
74070102a;Wanci2;a;-5.31849;123.53336;0;74;7407;740701;2021/01/06 21:19:00;1
74070201a;Ambeua;a;-5.50056;123.75278;0;74;7407;740702;2021/01/06 21:19:00;1
74070301a;Waha;a;-5.75333;123.93;0;74;7407;740703;2021/01/06 21:19:00;1
74070401a;Rukuwa;a;-5.91029;124.04;0;74;7407;740704;2021/01/06 21:19:00;1
74080101a;Lasusua;a;-3.51012;120.8814;0;74;7408;740801;2021/01/06 21:19:00;1
74080201a;Olo-Oloho;a;-3.15793;121.067;18;74;7408;740802;2021/01/06 21:19:00;1
74080401a;Rante Baru;a;-3.654;121.02;0;74;7408;740804;2021/01/06 21:19:00;1
74090101a;Lahimbua;a;-3.57655;122.1503;0;74;7409;740901;2021/01/06 21:19:00;1
74090102a;Wanggudu;a;-3.578;122.151;5;74;7409;740901;2021/01/06 21:19:00;1
74090401a;Molawe;a;-3.613;122.196;6;74;7409;740904;2021/01/06 21:19:00;1
74090501a;Andumowu;a;-3.664;122.239;5;74;7409;740905;2021/01/06 21:19:00;1
74090601a;Lembo;a;-3.74908;122.3728;4;74;7409;740906;2021/01/06 21:19:00;1
74090801a;Mopute;a;-3.378;122.058;6;74;7409;740908;2021/01/06 21:19:00;1
74100101a;Bangkudu;a;-4.76;123.18;7;74;7410;741001;2021/01/06 21:19:00;1
74100103a;Sampolawa;a;-5.55004;122.7409;0;74;7410;741001;2021/01/06 21:19:00;1
74100301a;Buranga;a;-4.8249;122.99;6;74;7410;741003;2021/01/06 21:19:00;1
74100302a;Buranga;a;-4.75515;122.9858;0;74;7410;741003;2021/01/06 21:19:00;1
74100601a;Labuan;a;-4.60027;123.1069;0;74;7410;741006;2021/01/06 21:19:00;1
74100602a;Wakorumba;a;-4.93318;122.83841;14;74;7410;741006;2021/01/06 21:19:00;1
74710101a;Mandonga;a;-3.97483;122.5092;0;74;7471;747101;2021/01/06 21:19:00;1
74710401a;Wundubatu;a;-4.01;122.54;0;74;7471;747104;2021/01/06 21:19:00;1
74720201a;Wolio1;a;-5.48144;122.63882;0;74;7472;747202;2021/01/06 21:19:00;1
74720202a;Wolio2;a;-5.48144;122.63882;0;74;7472;747202;2021/01/06 21:19:00;1
74720401a;Bungi;a;-5.3411;122.69;18;74;7472;747204;2021/01/06 21:19:00;1
74720402a;Waliabuku;a;-5.39722;122.67278;22;74;7472;747204;2021/01/06 21:19:00;1
11061701a;Kuta Malaka;a;5.43905;95.40411;22;11;1106;110617;2021/01/06 21:19:00;1
82020701a;Kobe;a;0.5401;127.88575;0;82;8202;820207;2021/01/06 21:19:00;1
82020501a;Wairoro;a;0.1589;127.88052;0;82;8202;820205;2021/01/06 21:19:00;1
82020401a;Sagea;a;0.4621;128.08933;0;82;8202;820204;2021/01/06 21:19:00;1
82060701a;Akedaga;a;1.1327;128.21158;0;82;8206;820607;2021/01/06 21:19:00;1
82060401a;Bunagara;a;0.7538;127.80833;0;82;8206;820604;2021/01/06 21:19:00;1
82032201a;Barumadehe;a;1.0764;127.69076;0;82;8203;820322;2021/01/06 21:19:00;1
82031301a;Kusuri;a;1.4834;127.91519;0;82;8203;820313;2021/01/06 21:19:00;1
82710203a;Sasa;a;0.76134;127.3358;43;82;8271;827102;2021/01/06 21:19:00;1
82710601a;Gamayo;a;0.796;127.37917;0;82;8271;827106;2021/01/06 21:19:00;1
82710602a;Maliaro;a;0.7846;127.36336;0;82;8271;827106;2021/01/06 21:19:00;1
82710304a;Sulamadaha;a;0.8577;127.33528;0;82;8271;827103;2021/01/06 21:19:00;1
76010101a;Pskn. Randomayang;a;-1.01778;119.4817;0;76;7601;760101;2021/01/06 21:19:00;1
62130401a;Hayaping;a;-1.9769;115.245;0;62;6213;621304;2021/01/06 21:19:00;1
62130502a;Ampah;a;-1.81024;115.16479;0;62;6213;621305;2021/01/06 21:19:00;1
62130503a;Dusun Tengah;a;-1.8037;115.03;30;62;6213;621305;2021/01/06 21:19:00;1
62130901a;Paku;a;-1.91481;115.1315;0;62;6213;621309;2021/01/06 21:19:00;1
62710201a;Banturung;a;-1.9947;113.79;14;62;6271;627102;2021/01/06 21:19:00;1
62710202a;Tangkiling;a;-2.00406;113.76046;30;62;6271;627102;2021/01/06 21:19:00;1
62710301a;Bukit Tunggal;a;-2.17167;113.87361;21;62;6271;627103;2021/01/06 21:19:00;1
62710401a;Kalampangan;a;-2.279;114.01;25;62;6271;627104;2021/01/06 21:19:00;1
62710402a;Bereng Bengkel;a;-2.25263;114.02607;9;62;6271;627104;2021/01/06 21:19:00;1
62710501a;Rakumpit;a;-1.71743;113.67594;0;62;6271;627105;2021/01/06 21:19:00;1
63010101a;Gunung Makmur;a;-3.88642;114.64461;31;63;6301;630101;2021/01/06 21:19:00;1
63010201a;Jorong;a;-3.96279;114.92316;50;63;6301;630102;2021/01/06 21:19:00;1
63010302a;Pabahanan;a;-3.77089;114.76874;35;63;6301;630103;2021/01/06 21:19:00;1
63010401a;Maluka Baulin;a;-3.683;114.646;19;63;6301;630104;2021/01/06 21:19:00;1
63010501a;Ujung;a;-3.59712;114.70426;29;63;6301;630105;2021/01/06 21:19:00;1
63010601a;Suka Ramah;a;-3.9465;114.7719;37;63;6301;630106;2021/01/06 21:19:00;1
63010701a;Kebun Raya;a;-3.862;115.2898;39;63;6301;630107;2021/01/06 21:19:00;1
63010801a;Pulau Sari;a;-3.66753;114.70793;30;63;6301;630108;2021/01/06 21:19:00;1
63010901a;Batu Ampar;a;-3.88599;114.82359;55;63;6301;630109;2021/01/06 21:19:00;1
63011001a;Bajuin;a;-3.7535;114.83592;40;63;6301;630110;2021/01/06 21:19:00;1
63011101a;Handil Gayam;a;-3.56838;114.62313;12;63;6301;630111;2021/01/06 21:19:00;1
63020201a;Lontar;a;-3.95;116.069;28;63;6302;630202;2021/01/06 21:19:00;1
63020301a;Tanjung Seloka;a;-3.86957;116.29475;27;63;6302;630203;2021/01/06 21:19:00;1
63020401a;Langkang Lama;a;-3.384;116.238;12;63;6302;630204;2021/01/06 21:19:00;1
63020601a;Gunung Ulin;a;-3.252;116.216;43;63;6302;630206;2021/01/06 21:19:00;1
63020602a;Stamet Stagen;a;-3.299;116.167;12;63;6302;630206;2021/01/06 21:19:00;1
63020701a;Pantai;a;-3.13851;116.13395;25;63;6302;630207;2021/01/06 21:19:00;1
63020802a;Karang Payau;a;-3.03401;116.00848;47;63;6302;630208;2021/01/06 21:19:00;1
63020901a;Senakin;a;-2.9667;116.2833;0;63;6302;630209;2021/01/06 21:19:00;1
63021001a;Pudi Seberang;a;-2.88;116.34;0;63;6302;630210;2021/01/06 21:19:00;1
63021101a;Sekandis;a;-2.75;116.34;0;63;6302;630211;2021/01/06 21:19:00;1
63021201a;Sampanahan;a;-2.56;116.27;0;63;6302;630212;2021/01/06 21:19:00;1
63021301a;Bakau;a;-2.38661;116.25569;33;63;6302;630213;2021/01/06 21:19:00;1
63021401a;Hampang;a;-2.92046;115.83742;64;63;6302;630214;2021/01/06 21:19:00;1
63021501a;Manunggal Lama;a;-2.51159;116.16224;22;63;6302;630215;2021/01/06 21:19:00;1
63021601a;Tanjung Serdang;a;-3.28711;116.0326;36;63;6302;630216;2021/01/06 21:19:00;1
63021701a;Serongga;a;-3.18131;115.98212;46;63;6302;630217;2021/01/06 21:19:00;1
63021801a;Siayuh;a;-2.7881;116.07478;20;63;6302;630218;2021/01/06 21:19:00;1
63021901a;Sengayam;a;-2.33886;116.01046;62;63;6302;630219;2021/01/06 21:19:00;1
63022001a;Tanjung Lala;a;-3.981;116.193;15;63;6302;630220;2021/01/06 21:19:00;1
63030201a;Manarap Baru;a;-3.366;114.663;12;63;6303;630302;2021/01/06 21:19:00;1
63030301a;Kayu Bawang;a;-3.43859;114.6456;15;63;6303;630303;2021/01/06 21:19:00;1
63030501a;Martapura Kota;a;-3.41431;114.85122;14;63;6303;630305;2021/01/06 21:19:00;1
63030701a;Kelampaian Tengah;a;-3.36047;114.86458;13;63;6303;630307;2021/01/06 21:19:00;1
63030702a;Atayo;a;-3.38093;114.93621;27;63;6303;630307;2021/01/06 21:19:00;1
63030703a;Gunung Sari;a;-3.34926;114.96736;33;63;6303;630307;2021/01/06 21:19:00;1
63030801a;Batu Balian;a;-3.22589;115.06013;30;63;6303;630308;2021/01/06 21:19:00;1
63030901a;Pengaron;a;-3.28439;115.09439;58;63;6303;630309;2021/01/06 21:19:00;1
63031001a;Rantau Nangka;a;-3.20619;115.22118;73;63;6303;630310;2021/01/06 21:19:00;1
63031201a;Mataraman;a;-3.32624;114.97427;22;63;6303;630312;2021/01/06 21:19:00;1
63031203a;Atanik;a;-3.30004;114.9483;15;63;6303;630312;2021/01/06 21:19:00;1
63031204a;C.Kantor/ Bawahan Selan;a;-3.31994;114.94955;56;63;6303;630312;2021/01/06 21:19:00;1
63031205a;Tanjung Baru;a;-3.36237;115.03739;66;63;6303;630312;2021/01/06 21:19:00;1
63031206a;Lawa Baru;a;-3.2668;114.9834;23;63;6303;630312;2021/01/06 21:19:00;1
63031207a;Lawa;a;-3.24793;115.00877;23;63;6303;630312;2021/01/06 21:19:00;1
63031208a;Umbul;a;-3.2873;115.00189;44;63;6303;630312;2021/01/06 21:19:00;1
63031301a;Kampung Baru;a;-3.50089;114.62253;6;63;6303;630313;2021/01/06 21:19:00;1
63031601a;Madurejo;a;-3.25289;115.0972;104;63;6303;630316;2021/01/06 21:19:00;1
63031901a;Pandan Sari;a;-3.38867;114.57764;5;63;6303;630319;2021/01/06 21:19:00;1
63040101a;Tabunganen Pemurus;a;-3.37157;114.48373;3;63;6304;630401;2021/01/06 21:19:00;1
63040201a;Koanda;a;-3.33018;114.45802;13;63;6304;630402;2021/01/06 21:19:00;1
63040301a;Anjir Pasar Kota;a;-3.149;114.506;3;63;6304;630403;2021/01/06 21:19:00;1
63040401a;Anjir Muara Kota Tengah;a;-3.18825;114.53568;6;63;6304;630404;2021/01/06 21:19:00;1
63040501a;Panca Karya;a;-3.24899;114.6208;5;63;6304;630405;2021/01/06 21:19:00;1
63040601a;Karang Indah;a;-3.16077;114.65976;38;63;6304;630406;2021/01/06 21:19:00;1
63040701a;Sei Bamban;a;-3.07004;114.71351;17;63;6304;630407;2021/01/06 21:19:00;1
63040702a;Sungai Gampa;a;-3.05833;114.6996;0;63;6304;630407;2021/01/06 21:19:00;1
63040801a;Karang Dukuh;a;-3.15;114.633;0;63;6304;630408;2021/01/06 21:19:00;1
63040901a;Sawahan;a;-3.04188;114.81708;17;63;6304;630409;2021/01/06 21:19:00;1
63041001a;Lepasan;a;-2.983;114.767;7;63;6304;630410;2021/01/06 21:19:00;1
63041201a;Karya Makmur;a;-2.82033;114.6456;11;63;6304;630412;2021/01/06 21:19:00;1
63041301a;Tamban Raya Baru;a;-3.29032;114.4398;7;63;6304;630413;2021/01/06 21:19:00;1
63041401a;Kolam Kanan;a;-3.02513;114.6892;9;63;6304;630414;2021/01/06 21:19:00;1
63041501a;Marabahan Kota;a;-2.98235;114.7351;9;63;6304;630415;2021/01/06 21:19:00;1
63041601a;Kolam Kiri;a;-3.06471;114.6177;15;63;6304;630416;2021/01/06 21:19:00;1
63041701a;Sampurna;a;-3.17968;114.73281;8;63;6304;630417;2021/01/06 21:19:00;1
63050101a;Pulau Pinang;a;-3.09534;115.08879;10;63;6305;630501;2021/01/06 21:19:00;1
63050201a;Crf Tambarangan;a;-3.00547;115.14085;30;63;6305;630502;2021/01/06 21:19:00;1
63050202a;Harapan Masa;a;-2.98762;115.147;26;63;6305;630502;2021/01/06 21:19:00;1
63050301a;Andhika;a;-2.978;115.113;12;63;6305;630503;2021/01/06 21:19:00;1
63050401a;Rantau Kiwa;a;-2.93072;115.1686;21;63;6305;630504;2021/01/06 21:19:00;1
63050501a;Baringin;a;-2.88348;114.9503;9;63;6305;630505;2021/01/06 21:19:00;1
63050701a;Masta;a;-2.85916;115.08936;2;63;6305;630507;2021/01/06 21:19:00;1
63050901a;Bungur;a;-2.97256;115.1457;17;63;6305;630509;2021/01/06 21:19:00;1
63051001a;Lok Paikat;a;-2.91024;115.18683;24;63;6305;630510;2021/01/06 21:19:00;1
63051201a;Hatungun;a;-3.14114;115.1653;82;63;6305;630512;2021/01/06 21:19:00;1
63060103a;Asam;a;-2.84446;115.18346;8;63;6306;630601;2021/01/06 21:19:00;1
63060201a;Durian Rabung;a;-2.82298;115.29833;18;63;6306;630602;2021/01/06 21:19:00;1
63060301a;Mandala;a;-2.73047;115.33787;28;63;6306;630603;2021/01/06 21:19:00;1
63060302a;Gumbil;a;-2.71312;115.3404;23;63;6306;630603;2021/01/06 21:19:00;1
63060401a;Bamban Selatan;a;-2.71222;115.30073;19;63;6306;630604;2021/01/06 21:19:00;1
63060501a;Sungai Kupang;a;-2.72227;115.22484;18;63;6306;630605;2021/01/06 21:19:00;1
63060601a;Wasah Hulu;a;-2.79572;115.2273;15;63;6306;630606;2021/01/06 21:19:00;1
63060701a;Muning Tengah;a;-2.6489;115.127;10;63;6306;630607;2021/01/06 21:19:00;1
63060801a;Taluk Labak;a;-2.59788;115.10763;5;63;6306;630608;2021/01/06 21:19:00;1
63060901a;Tambingkar;a;-2.82028;115.16611;13;63;6306;630609;2021/01/06 21:19:00;1
63061001a;Lumpangi;a;-2.81327;115.41433;108;63;6306;630610;2021/01/06 21:19:00;1
63070201a;Pagat;a;-2.63612;115.43346;115;63;6307;630702;2021/01/06 21:19:00;1
63070401a;Kasarangan;a;-2.62455;115.29853;20;63;6307;630704;2021/01/06 21:19:00;1
63070402a;Samhurang;a;-2.62129;115.25607;18;63;6307;630704;2021/01/06 21:19:00;1
63070501a;Pandawan;a;-2.53796;115.33386;3;63;6307;630705;2021/01/06 21:19:00;1
63070601a;Mandingin;a;-2.57705;115.4076;16;63;6307;630706;2021/01/06 21:19:00;1
63070701a;Kapar;a;-2.552;115.426;20;63;6307;630707;2021/01/06 21:19:00;1
63070801a;Ilung;a;-2.50255;115.41646;20;63;6307;630708;2021/01/06 21:19:00;1
63070901a;Hantakan;a;-2.642;115.447;62;63;6307;630709;2021/01/06 21:19:00;1
63071101a;Pauh;a;-2.49938;115.48326;20;63;6307;630711;2021/01/06 21:19:00;1
63080101a;Danau Panggang;a;-2.463;115.105;5;63;6308;630801;2021/01/06 21:19:00;1
63080201a;Babirik Hilir;a;-2.53922;115.1382;11;63;6308;630802;2021/01/06 21:19:00;1
63080301a;Banua Tajun Pangkalan;a;-2.45922;115.22154;7;63;6308;630803;2021/01/06 21:19:00;1
